40,0,40,0,186,45,456,68,5,12,5,136,1255,150,12,4.5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,202,0,26,276,-1
41,0,41,0,336,38,555,73,5,8,5,207,3672,108,8,6.6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,345,0,18,254,-1
42,0,42,0,482,39,869,73,5,9,5,308,5825,88,9,8.9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,453,0,45,256,-1
43,0,43,0,520,67,1141,277,5,12,5,551,13208,1206,12,9.9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,445,0,89,266,-1
44,0,44,3,491,63,1154,382,5,14,5,529,12403,1914,14,9.4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,465,10,30,279,-1
45,0,45,0,550,34,1085,195,6,15,6,317,8591,674,15,9.9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,543,10,8,275,-1
46,0,46,0,398,77,668,201,5,17,6,178,3780,629,17,8.3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,28,247,-1
47,0,47,0,805,43,1501,79,5,13,5,312,6977,176,13,14,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,788,0,23,260,-1
48,0,48,0,585,68,812,127,5,12,5,203,4119,260,12,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,551,0,42,250,-1
49,0,49,0,509,61,1498,155,6,12,6,129,5851,945,12,9.8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,506,0,23,286,-1
50,0,50,0,593,54,2572,99,5,11,5,459,23407,245,11,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,573,0,30,319,-1
51,0,51,0,557,56,1291,94,5,10,5,309,12459,619,10,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,519,0,46,271,-1
52,0,52,0,394,36,629,62,5,9,5,179,3489,86,9,7.3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,361,0,41,251,-1
53,0,53,3,485,59,912,92,5,16,6,190,7026,353,16,9.2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,462,0,35,257,-1
54,0,54,0,478,56,1034,116,6,17,6,297,6579,347,17,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,31,268,-1
55,0,55,0,644,48,2271,294,6,16,6,595,24200,1109,16,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,607,0,40,311,-1
56,0,56,3,636,52,1868,238,6,15,6,476,23928,973,15,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,608,5,40,295,-1
57,0,57,0,355,43,918,81,5,17,6,177,5802,148,17,6.8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,7,26,276,-1
58,0,58,3,241,37,317,55,5,14,5,97,1922,71,14,4.8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220,1,30,236,-1
59,0,59,0,460,49,674,77,6,15,6,251,7735,266,15,8.5,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,409,0,57,249,-1
100,1,0,0,359,64,935,133,6,13,6,354,4131,568,13,7.1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,283,0,83,275,-1
101,1,1,0,361,52,684,171,5,14,5,180,8524,253,14,6.9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256,0,110,256,-1
102,1,2,0,782,79,2062,174,5,14,5,689,11895,1013,14,14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,663,0,123,265,-1
103,1,3,0,494,48,1462,149,6,14,6,440,19404,333,14,9.2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,414,0,92,286,-1
104,1,4,0,468,59,960,114,6,12,6,342,8211,263,12,8.9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,422,0,53,263,-1
105,1,5,0,286,52,743,351,5,10,5,143,4827,3093,10,5.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,246,0,42,277,-1
106,1,6,0,314,55,1545,347,5,12,5,554,17301,873,12,6.5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,300,0,39,331,-1
107,1,7,0,429,68,1320,714,5,12,5,436,12682,5092,12,8.3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,404,0,28,308,-1
108,1,8,27,493,80,954,408,6,12,6,269,8617,1652,12,9.9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,489,0,26,267,-1
109,1,9,0,651,67,1586,326,6,13,6,593,19915,966,13,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,622,0,35,283,-1
110,1,10,0,792,73,2744,460,5,14,6,1025,31636,2172,14,14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,722,0,72,313,-1
111,1,11,0,661,44,1835,117,5,15,6,669,14824,179,15,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,632,0,36,290,-1
112,1,12,0,1170,83,3657,118,5,15,6,1583,12812,644,15,21,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1135,0,83,290,-1
113,1,13,0,2186,47,7979,173,6,16,6,470,6921,652,16,37,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3,197,309,-1
114,1,14,0,2953,59,11054,166,6,16,6,722,10297,441,16,50,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2706,3,262,308,-1
115,1,15,0,765,86,2918,672,6,14,6,678,15720,4078,14,14,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,727,3,45,322,-1
116,1,16,1,576,62,1800,487,6,13,6,1215,9050,2476,13,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,549,13,30,311,-1
117,1,17,0,451,61,1049,197,5,11,6,249,5388,461,11,8.9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,467,0,12,274,-1
118,1,18,1,211,37,554,65,5,12,5,67,1527,137,12,4.3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,206,1,18,266,-1
119,1,19,0,371,46,1148,130,5,15,5,314,5427,257,15,7.9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,348,0,81,289,-1
120,1,20,0,656,56,2196,501,5,13,5,581,19950,2514,13,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,618,0,63,309,-1
121,1,21,1,303,52,897,685,5,10,5,215,8573,4389,10,5.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,280,0,24,315,-1
122,1,22,0,244,47,473,306,5,14,5,140,4193,1672,14,4.8,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234,0,13,268,-1
123,1,23,0,314,68,814,135,5,11,5,311,2637,699,11,6.8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,307,0,35,257,-1
124,1,24,0,511,58,1663,107,6,15,6,198,3837,440,15,9.5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,482,0,34,280,-1
125,1,25,0,641,66,1997,240,5,11,6,395,10434,1012,11,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,584,0,62,287,-1
126,1,26,0,624,62,1925,605,6,15,6,548,16094,3388,15,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,582,0,50,304,-1
127,1,27,0,632,67,2328,315,6,14,6,628,15746,787,14,11,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,605,0,38,305,-1
128,1,28,0,1068,61,3389,152,6,16,6,244,6913,698,16,18,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,997,0,80,281,-1
129,1,29,0,593,49,1836,558,5,16,6,959,21844,2185,16,10,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,553,0,42,316,-1
130,1,30,0,526,26,2211,114,5,18,6,507,18910,200,18,9.3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,499,1,32,325,-1
131,1,31,0,560,56,2655,582,5,16,5,371,11610,4761,16,10,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,523,0,49,329,-1
132,1,32,0,518,56,2565,276,6,15,6,954,25198,1340,15,10,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,457,0,109,323,-1
133,1,33,0,240,15,588,46,6,11,6,46,1237,36,11,4.2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,207,0,34,269,-1
134,1,34,0,458,33,1641,398,5,11,5,438,9746,1219,11,8.2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,392,0,71,326,-1
135,1,35,0,960,57,4116,252,6,15,6,658,33864,496,15,17,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,840,0,139,318,-1
136,1,36,0,887,36,2668,99,6,16,6,182,5513,168,16,15,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,704,0,187,279,-1
137,1,37,0,452,32,1437,64,5,13,6,180,5866,216,13,8.1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,385,0,69,286,-1
138,1,38,1,494,65,1192,140,5,13,5,360,9374,527,13,9.5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,0,11,265,-1
139,1,39,0,370,42,822,77,5,13,5,158,3228,127,13,6.9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,362,0,15,264,-1
140,1,40,0,428,34,1185,112,5,12,5,394,6145,521,12,8.1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,432,0,21,278,-1
141,1,41,0,359,4,915,6,5,13,5,254,7549,3,13,6.4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,361,10,9,280,-1
142,1,42,0,313,17,493,25,5,14,5,128,4300,37,14,5.7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315,0,11,254,-1
143,1,43,0,360,76,705,143,5,9,5,327,5099,449,9,7.5,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,309,0,72,253,-1
144,1,44,0,372,33,612,53,6,12,6,174,5604,113,12,6.7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,322,0,50,251,-1
145,1,45,1,348,33,700,70,5,10,5,309,6364,62,10,6.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,323,0,26,262,-1
146,1,46,0,400,62,2833,205,5,10,5,953,35851,1063,10,7.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,403,0,13,368,-1
147,1,47,1,284,34,1689,79,6,10,6,282,12300,140,10,5.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,279,0,15,347,-1
148,1,48,0,249,36,398,76,5,11,5,104,2313,214,11,4.7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,230,0,21,244,-1
149,1,49,0,807,67,1244,152,5,15,5,423,14311,370,15,14,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,740,13,68,251,-1
150,1,50,0,648,79,1279,221,6,13,6,348,11723,1199,13,12,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,588,3,63,266,-1
151,1,51,1,345,62,1084,165,6,12,6,364,8072,724,12,6.9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,335,0,18,283,-1
152,1,52,0,371,90,1216,320,5,13,5,369,10767,1582,13,7.9,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,362,0,29,280,-1
153,1,53,1,295,62,1125,553,6,15,6,337,10863,3158,15,5.9,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,287,0,10,323,-1
154,1,54,0,452,56,1241,472,6,16,6,389,9447,2335,16,8.5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,375,0,85,298,-1
155,1,55,0,2624,51,10130,156,6,16,6,680,27905,171,16,44,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2391,3,248,314,-1
156,1,56,0,2743,53,9716,105,6,16,6,229,2651,382,16,46,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2530,3,216,301,-1
157,1,57,0,389,38,774,66,5,9,5,213,3913,84,9,7.2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,351,5,39,264,-1
158,1,58,1,474,55,1122,226,5,11,6,313,7596,946,11,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,418,6,63,281,-1
159,1,59,0,704,50,2394,259,5,16,5,858,26563,709,16,12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612,3,95,301,-1
200,2,0,0,657,81,1502,578,5,12,5,335,13651,3493,12,12,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,568,11,87,280,-1
201,2,1,0,814,89,3151,413,5,11,5,1025,30543,1052,11,15,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,690,1,131,314,-1
202,2,2,0,686,73,2869,904,5,11,5,633,23867,4013,11,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,591,0,110,339,-1
203,2,3,0,671,43,2617,358,5,12,5,762,22985,580,12,12,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,607,2,94,325,-1
204,2,4,0,624,63,1992,822,5,11,5,852,20747,7000,11,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,602,0,53,317,-1
205,2,5,0,503,84,1521,676,5,10,5,444,18374,4072,10,9.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,426,0,81,299,-1
206,2,6,0,590,64,1880,514,6,12,6,725,21939,1853,12,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,556,0,40,309,-1
207,2,7,0,887,92,2589,643,5,10,5,833,28745,2639,10,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,830,0,67,302,-1
208,2,8,0,1141,58,3715,727,6,15,6,2123,7546,2062,15,20,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1037,8,99,317,-1
209,2,9,0,333,51,786,192,5,10,5,177,6984,431,10,6.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,318,0,35,271,-1
210,2,10,0,493,56,1337,165,5,11,5,459,12028,709,11,9.3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,457,0,49,282,-1
211,2,11,0,575,71,2517,233,6,15,6,1377,37503,955,15,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,570,0,16,327,-1
212,2,12,0,594,63,2185,290,5,16,5,1271,33459,902,16,110,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,541,0,57,307,-1
213,2,13,0,592,60,1252,311,6,12,6,335,7173,1838,12,10,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,566,3,29,273,-1
214,2,14,0,871,57,2130,182,6,13,6,549,5869,697,13,15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,812,6,59,281,-1
215,2,15,0,882,56,2254,147,6,12,6,384,8644,450,12,15,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,791,15,80,282,-1
216,2,16,0,1070,71,2561,212,6,12,6,584,18074,665,12,19,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,971,6,96,278,-1
217,2,17,0,1055,77,3098,521,6,15,6,462,20361,2810,15,18,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,974,0,87,293,-1
218,2,18,0,1222,79,3539,509,6,17,6,252,8585,2120,17,21,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,68,278,-1
219,2,19,1,798,70,2229,187,6,15,6,497,9329,664,15,14,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,766,9,37,277,-1
220,2,20,1,706,61,2257,206,6,16,6,445,15251,668,16,12,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,673,1,35,284,-1
221,2,21,0,726,53,1733,116,6,11,6,481,7691,409,11,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,705,9,45,279,-1
222,2,22,0,2301,61,5036,681,6,14,6,1520,41335,1808,14,39,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2212,16,89,287,-1
223,2,23,0,2511,86,5602,787,6,19,7,1723,56671,3888,19,43,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2402,9,105,285,-1
224,2,24,0,1390,82,2916,668,7,20,7,842,37087,3251,20,24,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1329,0,63,287,-1
225,2,25,0,971,87,3512,543,6,18,7,1041,33139,1377,18,17,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,894,0,93,308,-1
226,2,26,0,707,60,2052,317,6,19,6,359,10307,1246,19,12,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,665,0,45,283,-1
227,2,27,0,763,55,1699,284,6,17,5,354,10571,1503,17,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,83,273,-1
228,2,28,0,636,48,1590,153,7,13,6,459,16796,838,13,11,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,522,0,116,289,-1
229,2,29,0,487,50,870,107,7,14,6,222,6593,300,14,900,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,390,0,101,264,-1
230,2,30,0,481,57,987,159,5,14,5,215,7223,724,14,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,421,0,65,261,-1
231,2,31,0,437,58,867,135,6,13,6,340,5048,687,13,8.2,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,394,0,45,267,-1
232,2,32,0,544,65,1704,226,6,14,6,714,5480,983,14,10,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,502,0,46,300,-1
233,2,33,0,333,55,1787,157,5,11,5,381,8460,593,11,6.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,324,0,13,330,-1
234,2,34,0,440,75,1854,266,5,10,5,469,8692,1015,10,8.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,431,0,27,307,-1
235,2,35,0,527,41,1750,207,5,12,5,467,16526,742,12,9.5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,519,0,10,301,-1
236,2,36,1,288,52,581,280,6,10,6,112,2578,1583,10,5.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,277,0,13,267,-1
237,2,37,0,411,58,1430,264,5,10,5,914,16916,508,10,7.8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,397,0,18,299,-1
